"","V1","V2"
"270",32.9357406921847,-22.8883521783343
"271",33.8443557092133,-22.7611669319799
"272",34.6327811365115,-23.0475982013047
"273",43.816606129348,-23.3148519815885
"274",44.2833262363098,-22.9233704362964
"275",45.6958480661443,-22.5922924626756
"276",46.6390271676541,-22.5484550494403
"277",47.3571321400511,-22.4710061789721
"278",-67.0241705297036,-22.1165540431021
"279",-66.4906361057755,-21.6326073589128
"280",-64.721448576443,-21.8783616962967
"281",-64.4823800406919,-22.0411505289178
"282",-63.0214821217796,-22.0520371283965
"283",-62.3297397915368,-22.0657703583059
"284",-61.2244670095465,-21.8140639309503
"285",-60.6628189509428,-21.5140182805474
"286",-59.3755946848127,-21.4598472022889
"287",-58.143554140276,-21.6848280327428
"288",-57.5059934933153,-21.4173690617994
"289",-55.9381910484514,-22.3657504653136
"290",-55.6788465714197,-21.8964588557736
"291",-54.2780161922191,-22.1557152417391
"292",18.8340896690771,-22.3936202852348
"293",22.4571235639058,-22.2053019761307
"294",30.090303203176,-22.0692258297667
"295",31.5220625378726,-22.1798243747294
"296",33.4562197439454,-22.0752008368473
"297",34.0851569056041,-21.5459466342344
"298",35.0994953983516,-22.185604368804
"299",43.4311471818325,-21.616193691555
"300",45.0288105901894,-22.3744815003001
"301",45.2382483373589,-22.39281738461
"302",47.0145908086919,-21.8363017310178
"303",48.0181055117856,-21.4656718468826
"304",-66.6954860678568,-20.9715050438893
"305",-65.9979414735143,-21.373669202673
"306",-64.8113583799689,-21.2677714210249
"307",-64.5923933708258,-20.5281818272778
"308",-63.4486297869327,-21.114209323757
"309",-62.5588031644996,-20.5953185946349
"310",-60.9219424282897,-20.9542287196176
"311",-59.9662980512362,-20.3755452083032
"312",-59.6494605713552,-20.5083795165052
"313",-58.7190263856257,-20.9575947475954
"314",-57.6162206336503,-20.6663427032445
"315",-56.8157584611915,-21.142104617597
"316",-55.3982290592221,-21.2450351905236
"317",-54.6546393844954,-20.8119816198056
"318",33.3145813468689,-21.1731872656793
"319",34.020947315218,-20.6559537106052
"320",34.6215841497957,-21.2680367090443
"321",44.4166358351667,-20.7591166194859
"322",45.3640837048074,-20.5925040113745
"323",47.0896209897568,-20.6459194689363
"324",48.1497425467958,-20.7538882560209
"325",-68.244178457286,-19.621249661417
"326",-67.1984759513916,-19.8252068584749
"327",-66.6232292452139,-19.9916818773261
"328",-64.9683882046997,-20.2802019250497
"329",-61.8434956724943,-19.754829308435
"330",-60.8747600159404,-19.6107379012795
"331",-60.4489231500857,-19.9078616817802
"332",-59.0558189696415,-20.0029638980115
"333",-58.4424176281947,-19.3860797699161
"334",-57.4113823294265,-19.5069435086041
"335",-55.9586597940479,-20.082528960122
"336",31.5314873391127,-19.6572882134179
"337",32.5463991162567,-19.4409809704822
"338",33.5296357863365,-19.9761786118367
"339",34.3699890896239,-19.4870164214794
"340",45.0027467363734,-20.1252656260385
"341",45.8302866567573,-20.1402586360205
"342",46.7122380131833,-19.3645575139808
"343",47.258491584214,-19.5985482276809
"344",48.6232608539967,-19.5333341120243
"345",-67.9801926768245,-18.4538106875834
"346",-67.494059192944,-18.385692222528
"347",-66.2234702092422,-19.2145312775778
"348",-64.8337779028491,-19.082262285017
"349",-64.0435365036382,-18.5706064686807
"350",-63.3598819007119,-19.1489959305572
"351",-61.9974174814063,-18.7244615866789
"352",-61.3048810025147,-18.4906268368013
"353",-60.0361764290862,-18.599090058248
"354",-59.0772382454098,-18.8990005073335
"355",-58.0785209600271,-18.3552081468631
"356",-57.5501140708143,-18.8632901759202
"357",-56.6141511656172,-18.9282929065356
"358",31.1191286962405,-19.1391544790122
"359",31.7540621311678,-18.8623586857505
"360",33.2658496017563,-18.4175481558214
"361",34.2985054149537,-18.4347270194168
"362",34.6865622340705,-18.2892273166519
"363",35.5547669634362,-18.9864531286795
"364",44.1298824980698,-18.3085410546429
"365",44.5891785009381,-18.9771185204014
"366",45.6556500146736,-18.7658449019409
"367",47.0099027368143,-18.4139206977569
"368",47.9679095846217,-18.3774686872106
"369",48.8356415664098,-19.216659172183
"370",-67.7296932971711,-17.2641196551262
"371",-67.5037639347279,-17.2836284445318
"372",-65.9450837883314,-17.3165341018377
"373",-64.9678419561146,-17.5027904142158
"374",-64.4642579813707,-18.1419403270164
"375",-63.0187038907242,-17.8212142355947
"376",-62.4162981307943,-17.6732294445543
"377",-60.9928324866713,-17.8440905489696
"378",-60.4307008655767,-17.5498397013158
"379",-59.3429407176809,-18.2510702807285
"380",-58.2373926881846,-17.3364051259979
"381",-57.4886094589202,-17.5177839888529
"382",-42.2370054540978,-17.4001706198021
"383",30.9950481324533,-18.2322650891442
"384",31.6560247031626,-17.8911817856456
"385",33.2019390266375,-17.3275287650113
"386",33.8301565197112,-17.2540165909229
"387",35.1230105784233,-18.2288069194994
"388",37.8893029779478,-17.2795577502534
"389",44.7018811115996,-17.9976816382338
"390",45.4827152766423,-18.2570562686498
"391",46.6620519144028,-17.9484129569305
"392",47.7624109229602,-17.8570318446494
"393",49.1158703953358,-18.0680475633413
"394",-66.5489716346076,-16.3946102682371
"395",-65.4445811321769,-16.7596268286698
"396",-64.6573442186314,-17.198494556831
"397",-62.7630385526465,-16.6289282966509
"398",-62.5308817903709,-17.0929537433937
"399",-61.0628533107431,-16.3482688000617
"400",-60.5994634610538,-16.8571530231866
"401",-43.5027727776335,-16.6835195088733
"402",-42.6519875042049,-16.749219036262
"403",-41.5622239274077,-17.2181720496052
"404",-40.7904353445434,-16.5474960636527
"405",-40.2209471178404,-16.3893201485541
"406",30.8701738872375,-16.2348408775913
"407",31.8889089327279,-16.5694725151544
"408",33.1352800349099,-17.1322502297502
"409",34.3834661476135,-16.3886987531098
"410",34.6499731300415,-16.6542213935629
"411",36.9167576819264,-16.9438272522354
"412",37.5255607094109,-16.9238828010787
"413",44.563285483256,-16.8923289718377
"414",46.1178547436753,-17.1875469153598
"415",46.2225467967142,-16.6862783277258
"416",47.4909008084613,-16.7168404012263
"417",48.6000292365012,-16.3100269693972
"418",-65.050456959134,-15.667262894202
"419",-64.0889958620112,-15.353611308908
"420",-63.4673153636418,-15.2804656221363
