"","V1","V2"
"957",37.34005,-0.10187057865626
"958",-41.40095,-12.8799983166436
"959",104.93935,9.28584463761423
"960",-12.91459,13.0077692020178
"961",-83.46728,9.51613609228722
"962",-83.97442,10.1599601999085
"963",-83.57094,8.54244999096144
"964",-40.52225,-11.3814081721394
"965",105.61528,22.4054370153792
"966",9.61578,35.9925312277788
"967",-84.015,10.4220618901335
"968",-83.78379,9.75882763347585
"969",-85.33424,10.3834216402756
"970",-85.59361,10.1731202845197
"971",-83.50683,10.4490020644757
"972",11.51667,3.86669209795875
"973",10.16579,36.8193503194876
"974",-8,12.6500767318695
"975",32.58219,0.316281796643515
"976",-77.03637,38.8955436227089
"977",-175.2018,-21.139524679273
"1276",57.03345,38.4789922623418
"1277",40.31055,0.052870300318655
"1278",-86.59004,13.0537795216731
"1279",-86.38057,12.7268372597591
"1280",-86.29942,12.5050457377075
"1281",-86.8674399999999,13.2296407475703
"1282",-86.7717,13.1993105356763
"1283",-86.53903,12.8869483647163
"1284",-86.3699399999999,12.8012377725593
"1285",-16.4,14.4834196854763
"1286",-15.88333,14.8500923689416
"1287",-15.7156,15.0509938533491
"1288",-16.66667,14.1334171542071
"1289",-16.7602,15.0765940432338
"1290",-16.88333,14.7000912671879
"1291",-15.41667,13.8334150072816
"1292",-15.93333,14.0667566753708
"1293",-82.52,9.43005554767185
"1294",73.41527,40.7534289278118
"1295",72.54603,40.9946267120974
"1296",72.79827,41.0534586334554
"1297",73.30068,40.7704294716348
"1298",72.59018,41.0394281744282
"1299",72.95695,40.7062674229905
"1300",70.93051,39.9424638095088
"1301",72.81554,41.0119172758502
"1302",-7.40854,31.4301032540258
"1303",65.585,39.0379375885156
"1304",125.0552,10.6234631963047
"1305",125.01667,10.7333939120188
"1306",124.835,11.1336765350555
"1307",125.0057,10.7060637338986
"1308",125.30917,8.18476778048985
"1309",125.01667,11.0500659849252
"1310",125.2825,8.15893762146405
"1311",125.14472,8.19560784725164
"1312",125.1388,10.6405633075072
"1313",124.45,10.9167351101078
"1314",57.03345,38.4789922623418
"1315",61.66007,37.6639110265365
"1316",35.70333,-17.977336738813
"1317",35.23972,-17.4890027420108
"1318",35.58417,-17.327051433303
"1319",35.83278,-17.8962260696024
"1320",35.15472,-17.3198313751497
"1321",35.31556,-17.1384399194452
"1322",35.73222,-17.0909395399163
"1323",35.78333,-17.2167805468994
"1324",35.34917,-17.3670517557764
"1325",35.65972,-17.4453923887909
"1326",35.06583,-17.4206721888368
"1327",59.65232,43.4229341309162
"1328",57.03345,38.4789922623418
"1329",38.90417,15.4987071985066
"1330",38.82026,15.5095772803743
"1331",38.85913,15.5013072180857
"1332",38.81392,15.4601269081922
"1333",-16.22444,13.5364729023044
"1334",-15.28333,13.416752059135
"1335",-14.66667,13.5334128807143
"1336",-15.91667,13.3334114740246
"1337",-15.61667,13.416752059135
"1338",-16.30556,13.2059105817691
"1339",-16.495,13.1803604033856
"1340",-15.96667,13.4834125282246
"1341",-16.00694,13.5214727964899
"1342",-15.75,13.5667531160595
"1343",-15.9,13.2500808904806
"1344",-15.75,13.5000826456838
"1345",-15.88333,13.2500808904806
"1346",-16.28056,13.5334128807143
"1347",-16.45556,13.4000819419786
"1348",-15.75,13.5667531160595
"1349",-15.18333,13.6167534694662
"1350",-16.06722,13.5073026965758
"1351",-15.4,13.5500829983563
"1352",-16.08222,13.5070226946019
"1353",-15.76667,13.4000819419786
"1354",-15.81667,13.2334107739223
"1355",-16.46444,13.4903625771879
"1356",-14.78333,13.5834132337533
"1357",-16.02778,13.5228628062933
"1358",-15.4,13.3834118248823
"1359",-16.07,13.3539716182319
"1360",-15.58333,13.4334121762815
"1361",-16.26667,13.4995226417369
"1362",-15.33333,13.7000840596857
"1363",-14.48333,13.5500829983563
"1364",-15.91667,13.5334128807143
"1365",-16.13639,13.5306428611719
"1366",-0.26166,5.81536349116709
"1367",44.81667,-24.5001791619844
"1368",44.96667,-24.4668487910428
"1369",44.06667,-25.0335151854029
"1370",44.61667,-25.1001859502019
"1371",-6.0486,13.9221856404096
"1372",-5.9549,14.0660866705633
"1373",-5.97878,13.9305757003418
"1374",-7.98967,12.5892463143757
"1375",-6.1219,14.73289150763
"1376",-7.66836,14.9956534434397
"1377",4.32893,12.2910542784357
"1378",32.44694,0.0644403660401998
"1379",36.23333,7.40004298373321
"1380",35.65,7.06671096667175
"1381",37.06667,10.7000636948107
"1382",39.89693,9.99466913944716
"1383",37.25,7.63337440274315
"1384",37.96515,8.53421993992143
"1385",37.48333,10.5500627195176
"1386",47.066,34.6635327667218
"1387",43.83833,-12.3731348371063
"1388",44.23556,-12.1884035815959
"1389",43.36444,-11.4736787846424
"1390",43.3575,-11.498678950857
"1391",43.3775,-11.5014589693469
"1392",43.38194,-11.8550713326285
"1393",43.41639,-11.848131286026
"1394",43.86778,-12.3642447765337
"1395",43.36833,-11.4936789176051
"1396",44.27667,-12.1956336306103
"1397",43.43722,-11.8511813065058
"1398",43.42556,-11.7900708964994
"1399",43.33333,-11.4500686277717
"1400",43.36611,-11.8456312692406
"1401",-12.2,11.2167670829537
"1402",-13,10.4900623304178
"1403",-12.06667,10.7333939120188
"1404",-13,11.0667660947111
"1405",-14.2,11.0333958753839
"1406",-12.14916,10.5335326122629
"1407",-13.0833,11.1333665330136
"1408",-12.18333,10.6167631527471
"1409",-12.2167,11.8000709635454
"1410",-11.35,11.4333985170717
"1411",-12.3,11.9000716350227
"1412",-74.49569,20.0730148269064
"1413",-84.1472700000001,21.9655926459419
"1414",106.08333,22.266825628537
"1415",-8.14889,30.876414246908
"1416",-6.48614,31.6388867322918
"1417",30.53333,-0.850004829687597
"1418",33.04861,0.841674782329254
"1419",32.68333,1.16667663072379
"1420",-175.11173,-21.1661249311039
"1421",-175.23291,-21.1777450412103
"1422",-175.17961,-21.1690949592409
