Gid, Id, LAT,LON,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
T1310,1310,8.1589376,125.28250,22500.0,22500.0,22500.0,22500.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0
T1311,1311,8.1956078,125.14472,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
T1312,1312,10.640563,125.13880,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,23400.0,23400.0,23400.0,23400.0,23400.0,22500.0,22500.0,22500.0,22500.0
T1313,1313,10.916735,124.45000,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0,18900.0
T1314,1314,38.478992,57.033450,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
T1315,1315,37.663911,61.660070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1316,1316,-17.977337,35.703330,24300.0,23400.0,24300.0,24300.0,23400.0,23400.0,23400.0,23400.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0
T1317,1317,-17.489003,35.239720,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18900.0,18900.0,18900.0,18900.0,18900.0
T1318,1318,-17.327051,35.584170,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,22500.0,22500.0,22500.0,22500.0,22500.0
T1319,1319,-17.896226,35.832780,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,20700.0,21600.0,19800.0,19800.0,19800.0,19800.0,19800.0
T1320,1320,-17.319831,35.154720,21600.0,21600.0,21600.0,21600.0,20700.0,20700.0,20700.0,21600.0,21600.0,20700.0,21600.0,20700.0,20700.0,20700.0,20700.0
T1321,1321,-17.138440,35.315560,22500.0,22500.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
T1322,1322,-17.090940,35.732220,22500.0,22500.0,21600.0,22500.0,21600.0,19800.0,19800.0,20700.0,21600.0,21600.0,20700.0,20700.0,20700.0,20700.0,20700.0
T1323,1323,-17.216781,35.783330,22500.0,22500.0,21600.0,22500.0,21600.0,22500.0,22500.0,22500.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0,23400.0
T1324,1324,-17.367052,35.349170,20700.0,20700.0,20700.0,20700.0,20700.0,21600.0,20700.0,21600.0,21600.0,21600.0,19800.0,21600.0,20700.0,20700.0,20700.0
T1325,1325,-17.445392,35.659720,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,21600.0,21600.0,21600.0,21600.0,21600.0
T1326,1326,-17.420672,35.065830,19800.0,19800.0,19800.0,19800.0,19800.0,20700.0,20700.0,20700.0,20700.0,19800.0,20700.0,20700.0,20700.0,20700.0,20700.0
T1327,1327,43.422934,59.652320,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0
T1328,1328,38.478992,57.033450,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
T1329,1329,15.498707,38.904170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1330,1330,15.509577,38.820260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
