Gid, Id, LAT,LON,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
C596,596,-9.0661061,31.367736,163167.,163166.,163163.,163151.,163127.,162876.,162941.,162960.,163233.,163233.,163272.,162638.,162754.,162754.,162754.
C597,597,-8.2629125,31.906992,212124.,212631.,212920.,214947.,214691.,213180.,213180.,213834.,214550.,217158.,216875.,216780.,216547.,216547.,216547.
C598,598,-8.9500224,33.147517,101291.,101545.,101432.,101346.,101280.,101137.,100942.,100806.,100720.,100619.,100592.,100590.,100562.,100562.,100562.
C599,599,-8.2417568,34.309135,38420.7,38420.7,38420.7,38603.6,38603.6,38603.6,38603.6,38603.6,38603.6,38603.6,38603.6,38571.4,38571.4,38571.4,38571.4
C600,600,-8.3469216,35.008471,44302.5,44271.6,44179.0,43745.3,43761.8,43631.7,43629.8,43473.0,43510.4,43479.5,43429.5,43432.8,43386.5,43386.5,43386.5
C601,601,-8.9867045,36.303735,2.54599e+006,2.55444e+006,2.56348e+006,2.57220e+006,2.54687e+006,2.54453e+006,2.47378e+006,2.47268e+006,2.41209e+006,2.45694e+006,2.25989e+006,2.20703e+006,2.13352e+006,2.13352e+006,2.13352e+006
C602,602,-9.0379320,36.540095,7.17866e+008,7.14695e+008,7.12693e+008,7.10760e+008,7.10533e+008,7.08255e+008,7.07621e+008,7.07215e+008,7.06999e+008,7.05880e+008,7.05614e+008,7.04835e+008,7.03854e+008,7.03854e+008,7.03854e+008
C603,603,-7.5641544,-76.616549,7.10618e+007,6.38110e+007,5.73126e+007,5.24557e+007,4.81611e+007,4.44036e+007,4.13272e+007,3.24138e+007,2.79725e+007,1.63996e+007,1.49981e+007,1.31924e+007,8.63223e+006,8.63223e+006,8.63223e+006
C604,604,-7.3562054,-75.635299,3.58150e+008,3.58096e+008,3.57904e+008,2.38370e+008,2.38159e+008,1.18876e+008,8.90288e+007,7.90103e+007,7.89799e+007,5.91099e+007,4.16456e+007,3.53015e+007,3.20225e+007,3.20225e+007,3.20225e+007
C605,605,-7.6739748,-75.265507,8.95735e+007,8.95100e+007,8.94403e+007,8.93205e+007,8.92755e+007,7.92633e+007,7.92023e+007,7.91311e+007,7.11471e+007,7.10549e+007,6.45379e+007,6.44287e+007,5.89366e+007,5.89366e+007,5.89366e+007
C606,606,-8.1946817,-73.810714,7.24727e+008,7.24551e+008,7.24427e+008,7.24384e+008,7.24287e+008,7.24174e+008,7.24070e+008,3.61958e+008,3.61863e+008,3.61599e+008,3.61446e+008,3.61319e+008,3.61125e+008,3.61125e+008,3.61125e+008
C607,607,-7.9922428,-72.046377,7.22316e+008,7.21802e+008,7.21324e+008,7.20905e+008,7.20039e+008,7.18574e+008,7.18165e+008,7.17260e+008,7.15676e+008,7.14804e+008,7.13920e+008,7.13610e+008,2.37518e+008,2.37518e+008,2.37518e+008
C608,608,-7.6922677,-70.533221,3.54164e+008,3.53516e+008,2.35023e+008,2.34593e+008,2.34461e+008,1.40009e+008,1.16391e+008,7.74142e+007,7.72396e+007,7.71393e+007,6.30505e+007,6.30050e+007,6.90516e+007,6.90516e+007,6.90516e+007
C609,609,-8.1080783,-70.058348,7.24595e+008,7.24000e+008,7.23347e+008,7.22874e+008,3.60971e+008,3.59987e+008,3.59061e+008,1.79108e+008,1.78703e+008,1.18834e+008,1.01626e+008,1.01509e+008,1.76806e+008,1.76806e+008,1.76806e+008
C610,610,-7.9092755,-68.997231,7.25593e+008,7.25557e+008,7.25522e+008,7.25432e+008,7.25383e+008,7.25374e+008,7.25290e+008,7.25197e+008,7.25183e+008,7.25170e+008,7.25071e+008,7.25036e+008,7.24875e+008,7.24875e+008,7.24875e+008
C611,611,-7.4428960,-42.578919,1.13279e+006,1.14698e+006,1.14974e+006,1.15779e+006,1.15775e+006,1.14812e+006,1.14791e+006,1.14741e+006,1.15518e+006,1.17147e+006,1.17322e+006,1.17483e+006,1.18134e+006,1.18134e+006,1.18134e+006
C612,612,-8.0647023,-41.567096,127036.,127036.,126978.,126966.,126925.,126920.,126875.,126802.,126900.,126390.,126500.,126632.,126776.,126776.,126776.
C613,613,-7.2206509,-40.989623,81309.2,81451.3,82363.4,82440.5,83219.1,83578.2,84445.3,84683.9,84058.6,84044.3,85671.5,86019.3,86364.4,86364.4,86364.4
C614,614,-7.8405996,-39.932990,66226.1,63325.8,62918.0,62906.5,63734.4,63734.4,63685.7,63951.5,62230.7,62230.7,65704.4,65995.5,72718.7,72718.7,72718.7
C615,615,-8.0739730,-39.036089,58583.7,58714.2,58714.2,58714.2,58714.2,58693.9,58693.9,58691.0,58848.4,58848.4,59078.6,59320.1,59552.0,59552.0,59552.0
C616,616,-8.0430912,-38.078072,182827.,183345.,183489.,183376.,184199.,184081.,183994.,182371.,183702.,183361.,184437.,183511.,183766.,183766.,183766.
C617,617,-7.5605227,-36.686878,52196.6,52298.9,52429.3,52571.0,52736.5,52842.9,53375.3,53311.8,53678.6,54455.5,54621.9,54631.8,54796.7,54796.7,54796.7
C618,618,-8.1257980,-35.901821,121048.,121458.,122203.,122248.,122248.,122414.,122678.,122904.,122646.,122606.,124389.,124420.,127921.,127921.,127921.
C619,619,-7.2528282,-35.002584,199167.,198310.,197780.,198126.,197313.,198993.,198058.,199366.,198221.,196387.,196512.,195657.,194751.,194751.,194751.
C620,620,-7.6452449,35.102707,56475.0,56475.0,56475.0,56400.0,56400.0,58069.6,58069.6,57991.3,57913.0,64260.0,64260.0,64260.0,64260.0,64260.0,64260.0
C621,621,-6.7116683,-76.503148,9.96177e+006,9.01043e+006,8.91364e+006,8.71151e+006,8.38483e+006,7.06007e+006,6.94386e+006,6.50233e+006,6.41653e+006,6.16683e+006,5.99614e+006,5.90399e+006,4.44612e+006,4.44612e+006,4.44612e+006
C622,622,-6.5979292,-76.004692,1.18734e+008,1.18402e+008,1.18077e+008,1.17768e+008,1.17275e+008,1.16773e+008,1.16513e+008,1.16130e+008,1.15612e+008,8.63816e+007,8.60770e+007,8.58504e+007,6.83073e+007,6.83073e+007,6.83073e+007
C623,623,-6.2790089,-74.481409,7.24545e+008,7.24540e+008,7.24538e+008,7.24537e+008,7.24531e+008,7.24524e+008,7.24513e+008,7.24510e+008,7.24510e+008,7.24505e+008,7.24501e+008,7.24494e+008,7.24479e+008,7.24479e+008,7.24479e+008
C624,624,-6.8934588,-73.477517,7.25761e+008,7.25758e+008,7.25757e+008,7.25753e+008,7.25751e+008,7.25751e+008,7.25749e+008,7.25743e+008,7.25740e+008,7.25734e+008,7.25733e+008,7.25725e+008,7.25711e+008,7.25711e+008,7.25711e+008
C625,625,-6.4373876,-72.972988,900.000,7.25763e+008,7.25760e+008,7.25757e+008,7.25755e+008,7.25755e+008,7.25755e+008,7.25751e+008,7.25748e+008,7.25747e+008,7.25738e+008,7.25715e+008,7.25694e+008,7.25694e+008,7.25694e+008
C626,626,-7.0312744,-72.414160,7.25755e+008,7.25753e+008,7.25749e+008,7.25747e+008,7.25747e+008,7.25742e+008,7.25739e+008,7.25726e+008,7.25719e+008,7.25715e+008,7.25715e+008,7.25713e+008,7.25639e+008,7.25639e+008,7.25639e+008
C627,627,-6.3189879,-70.564764,7.25133e+008,7.25072e+008,7.24937e+008,7.24878e+008,7.24863e+008,7.24584e+008,7.24532e+008,7.24484e+008,7.24210e+008,7.24172e+008,7.24125e+008,7.24104e+008,7.24040e+008,7.24040e+008,7.24040e+008
C628,628,-6.9186455,-70.347439,2.40632e+008,2.40535e+008,2.40410e+008,2.40353e+008,2.40319e+008,2.40094e+008,2.39930e+008,2.39827e+008,2.39767e+008,2.39697e+008,2.39581e+008,2.39497e+008,2.39240e+008,2.39240e+008,2.39240e+008
C629,629,-6.2539094,-68.902385,900.000,7.25743e+008,7.25720e+008,7.25719e+008,7.25706e+008,7.25706e+008,7.25704e+008,7.25704e+008,7.25704e+008,7.25647e+008,7.25601e+008,7.25601e+008,7.25533e+008,7.25533e+008,7.25533e+008
C630,630,-6.4187751,-68.551463,3.45736e+008,3.45679e+008,3.45645e+008,3.45634e+008,3.45570e+008,3.45519e+008,2.30248e+008,2.30141e+008,2.30056e+008,1.72490e+008,1.72437e+008,1.72296e+008,1.37762e+008,1.37762e+008,1.37762e+008
C631,631,-6.2758810,-40.638664,67213.8,67205.5,67713.5,67713.5,68188.7,68188.7,68657.1,69239.1,69572.2,69572.2,69519.5,69519.5,69387.8,69387.8,69387.8
C632,632,-6.2849997,-39.653591,297671.,297661.,297372.,297642.,297013.,297013.,298678.,300397.,301017.,301017.,301203.,301031.,301025.,301025.,301025.
C633,633,-6.9281770,-38.641248,136688.,136758.,136854.,136676.,137020.,138383.,138685.,139065.,139065.,139045.,138623.,138660.,139666.,139666.,139666.
C634,634,-7.0570613,-38.178390,320369.,321475.,320775.,320709.,321882.,328674.,325318.,325450.,326784.,326329.,333146.,332313.,334899.,334899.,334899.
C635,635,-7.1787006,-36.514846,55674.1,56480.7,56643.0,56605.1,56601.3,56971.9,56968.1,56900.0,56993.6,57188.8,57374.0,57362.3,57552.8,57552.8,57552.8
C636,636,-7.1078098,-35.896058,139397.,138725.,133809.,133736.,133406.,132768.,132252.,128123.,125737.,124026.,122216.,121782.,119872.,119872.,119872.
C637,637,-6.4617778,33.611915,141696.,141660.,141647.,141631.,141628.,141613.,141599.,141784.,141974.,141900.,142080.,142069.,142360.,142360.,142360.
C638,638,-5.5379009,-76.035176,8.83540e+007,8.83173e+007,8.82674e+007,8.82323e+007,8.81359e+007,8.80270e+007,8.80038e+007,7.81604e+007,7.80867e+007,7.79681e+007,7.78950e+007,7.00497e+007,5.82867e+007,5.82867e+007,5.82867e+007
C639,639,-6.1691903,-74.509311,4.19816e+007,4.19815e+007,4.19813e+007,4.46042e+007,4.46039e+007,4.46037e+007,4.46034e+007,4.46033e+007,4.46032e+007,4.46013e+007,4.46008e+007,4.46002e+007,4.45977e+007,4.45977e+007,4.45977e+007
C640,640,-6.1684741,-73.435797,7.24911e+008,7.24910e+008,7.24909e+008,7.24909e+008,7.24909e+008,7.24909e+008,7.24909e+008,7.24907e+008,7.24904e+008,7.24893e+008,7.24890e+008,7.24883e+008,7.24815e+008,7.24815e+008,7.24815e+008
C641,641,-6.2294991,-72.472988,7.23145e+008,7.23139e+008,7.23139e+008,7.23139e+008,7.23137e+008,7.23135e+008,7.23131e+008,7.23129e+008,7.23125e+008,7.23124e+008,7.23119e+008,7.23118e+008,7.23108e+008,7.23108e+008,7.23108e+008
C642,642,-6.0229068,-71.723823,7.25584e+008,7.25583e+008,7.25583e+008,7.25582e+008,7.25581e+008,7.25579e+008,7.25577e+008,7.25576e+008,7.25574e+008,7.25567e+008,7.25559e+008,7.25551e+008,7.25546e+008,7.25546e+008,7.25546e+008
C643,643,-5.4206947,-71.272553,7.22334e+008,7.22334e+008,7.22329e+008,7.22321e+008,7.22273e+008,7.22114e+008,7.22062e+008,7.21948e+008,7.21857e+008,7.21829e+008,7.21743e+008,7.21574e+008,7.21551e+008,7.21551e+008,7.21551e+008
C644,644,-5.3699742,-69.945766,7.23455e+008,7.23455e+008,7.23449e+008,7.23449e+008,7.23443e+008,7.23442e+008,7.23440e+008,7.23439e+008,7.23438e+008,7.23433e+008,7.23429e+008,7.23405e+008,7.23316e+008,7.23316e+008,7.23316e+008
C645,645,-5.8591142,-69.515888,7.19663e+008,7.19535e+008,7.19480e+008,7.19302e+008,7.18838e+008,7.18529e+008,7.18158e+008,3.59060e+008,3.59020e+008,3.58964e+008,2.39275e+008,2.39268e+008,2.39192e+008,2.39192e+008,2.39192e+008
C646,646,-5.6525636,-40.765819,100642.,101432.,102822.,102881.,104722.,104722.,107791.,110802.,120349.,120349.,122630.,122764.,124713.,124713.,124713.
C647,647,-5.9652087,-39.842562,83929.9,83926.4,83821.4,83783.4,83767.1,83767.1,83866.1,84260.8,84207.9,84207.9,84676.8,84761.2,84923.5,84923.5,84923.5
C648,648,-6.0700481,-39.282858,77288.1,77286.3,77299.8,77538.1,77602.4,77602.4,77765.7,77844.1,78155.0,78155.0,78358.8,78468.2,78681.4,78681.4,78681.4
C649,649,-5.5783020,-37.624878,120977.,119836.,119836.,119914.,119880.,119992.,120094.,119864.,119426.,119491.,119496.,119526.,119601.,119601.,119601.
C650,650,-5.7021783,29.831132,6.48882e+006,6.46952e+006,6.46115e+006,6.45525e+006,6.45233e+006,6.44481e+006,6.44076e+006,6.40980e+006,6.09424e+006,6.08734e+006,6.07011e+006,6.06501e+006,6.04020e+006,6.04020e+006,6.04020e+006
C651,651,-6.2246467,30.659739,1.33128e+007,1.32996e+007,1.32915e+007,1.32877e+007,1.32808e+007,1.32752e+007,1.32655e+007,1.32517e+007,1.32347e+007,1.32217e+007,1.32070e+007,1.31855e+007,1.28474e+007,1.28474e+007,1.28474e+007
C652,652,-5.5729919,32.390129,578426.,575239.,571533.,563514.,561867.,561858.,553676.,518091.,513012.,509977.,510322.,524801.,553614.,553614.,553614.
C653,653,-5.3365871,32.592887,156696.,156502.,155668.,150691.,149727.,147006.,143413.,123093.,121015.,114312.,114094.,111671.,126222.,126222.,126222.
C654,654,-5.6309703,34.311868,3.25159e+006,3.35044e+006,3.35039e+006,3.34674e+006,3.34480e+006,3.48906e+006,3.60701e+006,3.51905e+006,3.67645e+006,3.67379e+006,3.67360e+006,3.67301e+006,3.67297e+006,3.67297e+006,3.67297e+006
C655,655,-6.0804379,35.408308,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6,20828.6
C656,656,-5.8588573,35.663107,87750.0,87665.6,87665.6,90116.1,90116.1,90116.1,90116.1,92580.0,92550.0,92550.0,95120.7,95120.7,95120.7,95120.7,95120.7
C657,657,-5.5279537,37.109241,157696.,157597.,157593.,157826.,157479.,157051.,156428.,155802.,154790.,154533.,154609.,154053.,154223.,154223.,154223.
C658,658,-5.3387378,37.658321,203509.,203509.,203625.,203399.,202859.,202706.,200712.,199302.,195852.,195487.,190442.,188896.,188886.,188886.,188886.
C659,659,-5.6685808,104.92789,3.79219e+007,3.77454e+007,3.76444e+007,3.76291e+007,3.74424e+007,3.73496e+007,3.71606e+007,3.69849e+007,3.69077e+007,3.67477e+007,3.31850e+007,3.03134e+007,3.01790e+007,3.01790e+007,3.01790e+007
C660,660,-5.2245022,-75.707772,2.51899e+007,2.51301e+007,2.51012e+007,2.50774e+007,2.50069e+007,2.49509e+007,2.49033e+007,2.39372e+007,2.22174e+007,2.21290e+007,2.06829e+007,2.06455e+007,1.93451e+007,1.93451e+007,1.93451e+007
C661,661,-4.4498590,-75.159920,7.23113e+008,7.23025e+008,7.22743e+008,7.22559e+008,7.22357e+008,7.22163e+008,7.21973e+008,7.21754e+008,7.21642e+008,7.21368e+008,7.21056e+008,7.20934e+008,7.20125e+008,7.20125e+008,7.20125e+008
C662,662,-4.3606221,-74.294570,1.01131e+008,1.01117e+008,1.01097e+008,1.01083e+008,1.01064e+008,1.01039e+008,1.01016e+008,1.01004e+008,1.01002e+008,1.00956e+008,1.00947e+008,1.00940e+008,1.00909e+008,1.00909e+008,1.00909e+008
C663,663,-4.2960788,-72.529352,900.000,7.25756e+008,7.25756e+008,7.25752e+008,7.25748e+008,7.25739e+008,7.25735e+008,7.25720e+008,7.25718e+008,7.25713e+008,7.25693e+008,7.25683e+008,7.25647e+008,7.25647e+008,7.25647e+008
C664,664,-5.0575624,-72.416487,1.80832e+008,1.80832e+008,1.80831e+008,1.80831e+008,1.80831e+008,1.80823e+008,1.80822e+008,1.80820e+008,1.80816e+008,1.80815e+008,1.80814e+008,1.80812e+008,1.80800e+008,1.80800e+008,1.80800e+008
C665,665,-4.3807581,-71.455751,1.75842e+008,1.75834e+008,1.75826e+008,1.75815e+008,1.75794e+008,1.75763e+008,1.75736e+008,1.75635e+008,1.75522e+008,1.40266e+008,1.40080e+008,1.40064e+008,1.74757e+008,1.74757e+008,1.74757e+008
C666,666,-5.0659146,-70.113597,2.39041e+008,2.39040e+008,2.39039e+008,2.39038e+008,2.39036e+008,2.39034e+008,2.39032e+008,2.39031e+008,2.39030e+008,2.39030e+008,2.39026e+008,2.39022e+008,2.38986e+008,2.38986e+008,2.38986e+008
C667,667,-4.3548818,30.497858,1.43355e+006,1.43287e+006,1.44002e+006,1.43953e+006,1.43916e+006,1.44182e+006,1.44156e+006,1.43371e+006,1.40962e+006,1.39949e+006,1.38471e+006,1.38278e+006,1.35383e+006,1.35383e+006,1.35383e+006
C668,668,-5.0239743,31.182191,366962.,365235.,364054.,361265.,342328.,332223.,326393.,291503.,290529.,246803.,242300.,205882.,203497.,203497.,203497.
C669,669,-4.5274439,32.210454,230183.,221504.,220793.,220567.,219634.,205282.,201820.,196625.,195664.,198601.,200486.,208036.,212023.,212023.,212023.
C670,670,-4.4871278,33.180770,20400.0,20400.0,20400.0,20100.0,19827.3,19827.3,17727.3,17738.7,16320.0,15228.0,15450.0,15495.7,15705.0,15705.0,15705.0
C671,671,-4.4258719,34.359805,55236.4,55169.2,55152.3,56206.7,56206.7,57017.6,57699.0,57600.0,58237.5,60685.7,60675.8,60675.8,60675.8,60675.8,60675.8
C672,672,-4.3491118,35.278524,236654.,236278.,236176.,236096.,238962.,238846.,238650.,238038.,238038.,240873.,240826.,240814.,240814.,240814.,240814.
C673,673,-5.0842628,36.122520,41686.4,37643.5,37643.5,39342.9,39342.9,39342.9,40550.0,40550.0,40500.0,43740.0,43140.0,43140.0,43140.0,43140.0,43140.0
C674,674,-5.1858937,37.203882,172641.,172641.,172641.,172641.,172641.,172641.,172627.,172502.,173191.,173191.,173184.,173072.,173072.,173072.,173072.
C675,675,-4.9857475,38.202167,194388.,205238.,206200.,208105.,211642.,215594.,217677.,221663.,224532.,219558.,223922.,224199.,225900.,225900.,225900.
C676,676,-4.4890067,38.618411,270116.,278610.,278400.,277320.,277080.,276840.,276810.,276210.,276030.,276030.,275280.,275250.,275250.,275250.,275250.
C677,677,-4.2905838,103.54533,1.60479e+007,1.60320e+007,1.60147e+007,1.59997e+007,1.59390e+007,1.51989e+007,1.48164e+007,1.48058e+007,1.44338e+007,1.44105e+007,1.43984e+007,1.43827e+007,1.43545e+007,1.43545e+007,1.43545e+007
C678,678,-4.6079696,103.89100,1.68742e+008,1.34283e+008,1.10947e+008,1.10406e+008,1.09829e+008,1.09386e+008,1.08483e+008,1.07951e+008,1.07532e+008,7.97360e+007,7.93368e+007,6.27676e+007,4.75398e+007,4.75398e+007,4.75398e+007
C679,679,-4.6763244,104.81842,252575.,250506.,244480.,241314.,239394.,232225.,219827.,213240.,203260.,188618.,187374.,181377.,181069.,181069.,181069.
C680,680,-3.8382728,-79.518312,1.87736e+006,1.85986e+006,1.86590e+006,1.87133e+006,1.86272e+006,1.86051e+006,1.86306e+006,1.86207e+006,1.87370e+006,1.87163e+006,1.87800e+006,1.88363e+006,1.85470e+006,1.85470e+006,1.85470e+006
C681,681,-4.0384447,-78.776965,2.57557e+007,2.47683e+007,2.47513e+007,2.47171e+007,2.46781e+007,2.46482e+007,2.37600e+007,2.29194e+007,2.28771e+007,2.07435e+007,2.13021e+007,2.06113e+007,2.05848e+007,2.05848e+007,2.05848e+007
C682,682,-4.2475229,-72.475839,900.000,7.25759e+008,7.25756e+008,7.25750e+008,7.25746e+008,7.25735e+008,7.25726e+008,7.25711e+008,7.25710e+008,7.25638e+008,7.25612e+008,7.25594e+008,7.25530e+008,7.25530e+008,7.25530e+008
C683,683,-3.7994088,-72.350908,7.24208e+008,7.24175e+008,7.24149e+008,7.24145e+008,7.24121e+008,7.24094e+008,7.24077e+008,7.24059e+008,7.24049e+008,7.23966e+008,7.23892e+008,7.23886e+008,7.23849e+008,7.23849e+008,7.23849e+008
C684,684,-4.1797072,-71.432887,7.25758e+008,7.25757e+008,7.25755e+008,7.25751e+008,7.25715e+008,7.25705e+008,7.25697e+008,7.25630e+008,7.25404e+008,7.25279e+008,7.25180e+008,7.25155e+008,7.24980e+008,7.24980e+008,7.24980e+008
C685,685,-3.9999426,28.391503,7.24906e+008,7.24043e+008,7.22766e+008,7.20412e+008,7.19635e+008,7.19159e+008,7.19040e+008,7.17058e+008,7.16175e+008,7.15728e+008,7.13962e+008,7.13188e+008,7.12664e+008,7.12664e+008,7.12664e+008
C686,686,-3.4873878,28.718943,2.34729e+008,2.34189e+008,2.33272e+008,2.33012e+008,2.32322e+008,2.31654e+008,2.31500e+008,2.30985e+008,2.30495e+008,2.29692e+008,2.29067e+008,2.28783e+008,2.28694e+008,2.28694e+008,2.28694e+008
C687,687,-3.9676490,29.907040,34132.5,34057.1,34028.5,33956.1,33943.5,33886.3,33876.9,33627.7,33588.5,33568.1,33461.2,33433.0,33501.0,33501.0,33501.0
C688,688,-3.9102422,31.303511,755160.,755033.,757035.,756957.,756945.,756810.,758873.,758855.,758850.,758765.,758758.,758733.,758678.,758678.,758678.
C689,689,-3.7459514,32.021583,2.74902e+006,2.74844e+006,2.74829e+006,2.74802e+006,2.79949e+006,2.93534e+006,3.02446e+006,3.08624e+006,3.11841e+006,3.56202e+006,3.56193e+006,3.64862e+006,3.74001e+006,3.74001e+006,3.74001e+006
C690,690,-4.2266562,32.976683,17340.0,17340.0,16920.0,17357.1,17357.1,17446.2,17446.2,16200.0,15700.0,16071.4,16071.4,16071.4,16050.0,16050.0,16050.0
C691,691,-3.3207489,34.273683,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1,19309.1
C692,692,-3.4231126,34.859317,20100.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0,20050.0
C693,693,-4.0749225,35.724485,126074.,125278.,125227.,125070.,125070.,125044.,125002.,124902.,124890.,125240.,125133.,125133.,125892.,125892.,125892.
C694,694,-3.7933006,36.988239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C695,695,-3.4860649,37.618944,231519.,231492.,231492.,231492.,231477.,232713.,232708.,232660.,232655.,233911.,235091.,235027.,235006.,235006.,235006.
C696,696,-3.8139774,38.904133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C697,697,-3.5484023,103.58008,4.62816e+006,4.35195e+006,3.93304e+006,3.81582e+006,2.73363e+006,2.40906e+006,2.10410e+006,1.83991e+006,1.39912e+006,860753.,583073.,444720.,243692.,243692.,243692.
C698,698,-3.6037995,104.12963,2.66516e+007,1.22927e+007,8.83286e+006,8.33869e+006,6.67067e+006,6.11454e+006,5.08374e+006,3.47025e+006,2.75052e+006,1.61764e+006,1.38631e+006,1.24668e+006,945208.,945208.,945208.
C699,699,-3.5251740,105.10001,4.34131e+006,4.17978e+006,3.71745e+006,3.66418e+006,3.51808e+006,3.53855e+006,3.50888e+006,3.00088e+006,2.60907e+006,2.14752e+006,1.85742e+006,1.62847e+006,1.42468e+006,1.42468e+006,1.42468e+006
C700,700,-4.0819365,105.87200,149132.,148666.,148697.,147743.,147015.,145566.,145054.,144005.,142623.,140995.,138512.,136791.,120580.,120580.,120580.
C701,701,-2.4229535,-80.253651,628473.,628063.,626659.,624789.,625805.,623257.,621761.,620070.,616329.,616087.,612441.,613662.,608829.,608829.,608829.
C702,702,-2.4672989,-78.729901,407417.,416662.,418107.,418076.,417290.,413966.,412213.,404806.,404608.,403183.,404549.,405694.,405544.,405544.,405544.
C703,703,-2.9505909,-77.516964,7.25297e+008,7.25134e+008,7.24218e+008,7.23788e+008,7.23560e+008,7.23202e+008,7.22625e+008,7.22047e+008,3.60859e+008,3.60614e+008,3.60417e+008,3.59783e+008,3.59291e+008,3.59291e+008,3.59291e+008
C704,704,-2.4079269,-76.824250,7.24774e+008,7.24711e+008,7.24671e+008,7.24595e+008,7.24576e+008,7.24482e+008,7.24421e+008,7.24358e+008,7.24213e+008,7.24142e+008,7.24088e+008,7.23938e+008,7.23739e+008,7.23739e+008,7.23739e+008
C705,705,-2.5185864,-76.190931,2.39633e+008,2.39600e+008,2.39416e+008,2.39368e+008,2.39279e+008,3.58500e+008,3.58280e+008,3.58079e+008,2.38388e+008,2.38279e+008,2.38144e+008,2.38109e+008,2.37984e+008,2.37984e+008,2.37984e+008
C706,706,-2.8365860,26.502281,7.23521e+008,7.23149e+008,7.22681e+008,7.22163e+008,7.21937e+008,7.21163e+008,7.20814e+008,7.20588e+008,7.20086e+008,7.18676e+008,7.18034e+008,7.17964e+008,7.17406e+008,7.17406e+008,7.17406e+008
C707,707,-3.0953777,26.867294,1.80039e+008,1.78407e+008,1.77293e+008,1.76426e+008,1.74903e+008,1.38538e+008,1.71986e+008,1.70809e+008,1.69672e+008,1.68957e+008,1.68187e+008,1.67510e+008,1.67260e+008,1.67260e+008,1.67260e+008
C708,708,-2.4143185,28.191687,7.25753e+008,7.25476e+008,7.25076e+008,7.24799e+008,7.24109e+008,7.23418e+008,7.23178e+008,7.22585e+008,7.22281e+008,7.22058e+008,7.21538e+008,7.21035e+008,7.20753e+008,7.20753e+008,7.20753e+008
C709,709,-2.6030999,29.324389,3.93583e+006,4.00588e+006,3.93153e+006,3.94819e+006,3.92115e+006,3.96573e+006,3.91245e+006,3.88342e+006,3.85327e+006,3.85091e+006,3.89087e+006,3.91225e+006,3.91081e+006,3.91081e+006,3.91081e+006
C710,710,-2.4722908,30.118090,35401.5,35371.8,35331.7,35431.3,35382.1,35364.2,35491.5,35731.8,35709.1,35531.8,35593.4,35593.4,35593.4,35593.4,35593.4
C711,711,-2.9298169,31.246297,776664.,783307.,783184.,781225.,777410.,770840.,776303.,778644.,777388.,780430.,789011.,786741.,788585.,788585.,788585.
C712,712,-2.4273055,31.779839,1.32463e+006,1.32433e+006,1.32428e+006,1.32394e+006,1.32390e+006,1.32326e+006,1.33730e+006,1.30802e+006,1.30799e+006,1.30772e+006,1.32135e+006,1.39494e+006,1.39484e+006,1.39484e+006,1.39484e+006
C713,713,-2.7420162,34.452805,48327.8,48319.0,48314.6,48310.2,48310.2,48310.2,48310.2,48305.9,48305.9,48305.9,48305.9,48305.9,48305.9,48305.9,48305.9
C714,714,-2.5291342,35.440286,37518.8,36506.3,36506.3,36506.3,36506.3,36506.3,36506.3,36506.3,36506.3,36168.8,36168.8,36168.8,36168.8,36168.8,36168.8
C715,715,-2.6511355,35.675923,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0
C716,716,-3.0711542,37.247457,1.99742e+006,1.94437e+006,1.94273e+006,1.94162e+006,1.94106e+006,1.94062e+006,1.94020e+006,1.88288e+006,1.89162e+006,1.88042e+006,1.87993e+006,1.87870e+006,1.87818e+006,1.87818e+006,1.87818e+006
C717,717,-2.4647406,38.124369,28966.7,26757.7,26757.7,30000.0,30000.0,25950.0,25950.0,25950.0,25950.0,26576.5,26576.5,28260.0,28260.0,28260.0,28260.0
C718,718,-2.6593390,38.799396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C719,719,-2.6353972,39.656038,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7,22257.7
C720,720,-2.3181361,102.15034,3.53994e+008,1.40557e+008,1.16296e+008,1.16097e+008,9.85846e+007,9.81094e+007,6.17416e+007,5.61485e+007,5.14145e+007,5.09132e+007,4.68429e+007,4.08339e+007,4.05540e+007,4.05540e+007,4.05540e+007
