Gid, Id, LAT,LON,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
T1280,1280,12.505046,-86.299420,5.45946e+006,5.40272e+006,5.39931e+006,5.36941e+006,5.35940e+006,5.35135e+006,5.34294e+006,5.27080e+006,5.20202e+006,5.15133e+006,5.04093e+006,5.03891e+006,5.02610e+006,5.02610e+006,5.02610e+006
T1281,1281,13.229641,-86.867440,7.28737e+006,7.22528e+006,7.17420e+006,7.15196e+006,7.11745e+006,7.10214e+006,7.06022e+006,6.96005e+006,6.93373e+006,6.90279e+006,6.88711e+006,6.88234e+006,6.84344e+006,6.84344e+006,6.84344e+006
T1282,1282,13.199311,-86.771700,8.90487e+006,8.83448e+006,8.78832e+006,8.72878e+006,8.68578e+006,8.64899e+006,8.58778e+006,8.38589e+006,8.34658e+006,8.29355e+006,8.23604e+006,8.22919e+006,8.17294e+006,8.17294e+006,8.17294e+006
T1283,1283,12.886948,-86.539030,1.06121e+007,1.04525e+007,1.04208e+007,7.99585e+006,7.79579e+006,7.75228e+006,7.24120e+006,7.08071e+006,7.04863e+006,6.01268e+006,5.92106e+006,5.92200e+006,5.84650e+006,5.84650e+006,5.84650e+006
T1284,1284,12.801238,-86.369940,6.48595e+006,6.48072e+006,6.46929e+006,6.39615e+006,6.38334e+006,6.36719e+006,6.29607e+006,6.26846e+006,6.24057e+006,6.20741e+006,6.16211e+006,6.16168e+006,6.15203e+006,6.15203e+006,6.15203e+006
T1285,1285,14.483420,-16.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1286,1286,14.850092,-15.883330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1287,1287,15.050994,-15.715600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1288,1288,14.133417,-16.666670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1289,1289,15.076594,-16.760200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
