"","V1","V2"
"1508",6.87444000000001,13.5345228885457
"1509",7.58861,13.8445250864228
"1510",6.97416999999999,13.8717552805117
"1511",8.13472,13.738694333682
"1512",6.9891,13.6757538871986
"1513",-63.67778,-22.0140431228009
"1514",-63.2167,-19.8001323798026
"1515",-64.06197,-19.9489837110416
"1516",7.78444,18.4826209571451
"1517",8.77917,18.1145578759138
"1518",8.4,19.0667959439487
"1519",38.41667,14.0000861974907
"1520",36.75,11.3333978540363
"1521",35.16667,7.33337257935979
"1522",-14.21667,10.7500640207238
"1523",-12.06667,11.2167370827556
"1524",82.68333,44.8673151748629
"1525",-0.52237,10.5681228367499
"1526",-1.083,10.3303312973641
"1527",-1.25,10.26673088715
"1528",-82.56485,9.57134644214811
"1529",72.3426,40.9049638010205
"1530",-3.33328,13.8602251983081
"1531",75.34424,42.8491918786468
"1532",83,44.8839759241699
"1533",34.5,-12.0000723083638
"1534",48.5,-17.5001128320924
"1535",33,-1.00000568262667
"1536",-1.52371,13.3691917250434
"1537",-38.66667,-9.66672704759548
"1538",-68,-44.0006076458129
"1539",-59.75,-25.0001848040602
"1540",-60,-21.4168173196085
"1541",-58,-24.0001736631536
"1542",-16.66667,15.4167665823764
"1543",-14,15.0000934762987
"1544",-4.83398,18.31292953087
"1545",22.28027,-27.1180204372587
"1546",28.38867,51.7281057070466
"1547",-72.59766,-8.05927700864041
"1548",73,33.5003098877328
"1549",-83.0234799999999,9.57820648564985
"1550",72.7458600000001,41.0380981309404
"1551",72.86666,40.7050873854097
"1552",71.72962,40.1477100174294
"1553",72.9048100000001,40.8986935982181
"1554",72.4996,40.5165614259351
"1555",72.63285,41.0605988672551
"1556",69.5276,39.8394107295169
"1557",125.12778,8.15754761290862
"1558",-5.993,14.2526880135403
"1559",31.73409,-0.333791896118654
"1560",-74.81054,20.0576946887492
"1561",69.81861,40.0312964842482
"1562",72.04475,40.2447529872205
"1563",70.81959,40.1621604582355
"1564",125.0107,10.7470640011574
"1565",70.8193899999999,40.0630574450397
"1566",71.55304,37.4901366615035
"1567",-6.2157,13.4317821648173
"1568",-4.18296,14.4843896925321
"1569",-5.66654,11.3176177495701
"1570",33.8,-1.50000852827455
"1571",32.9,-2.51668433235944
"1572",34.45714,-0.527312995626278
"1573",33.20317,0.4390224939679
"1574",34.76171,-0.102210580587589
"1575",31.81222,-1.33167756976393
"1576",47.065,34.3144957126747
"1577",63.62463,53.2155645069397
"1578",35.44144,30.3300756568483
"1579",67.03147,39.7002166080162
"1580",73.4858600000001,42.0670131942963
"1581",68.5,39.0004365399342
"1582",105.09281,9.59775660966054
"1583",-74.02028,18.3715100221337
"1584",112.18689,0.8623949001297
"1585",78.83333,51.8344149224177
"1586",60,39.0004365399342
"1587",60,39.0004365399342
"1588",121,6.0000345854942
"1589",-169.86667,-19.0334556560724
"1590",-159.78516,-21.248565713539
"1591",35.20329,31.9218515202158
"1592",-159.78516,-21.248565713539
"1593",-169.86667,-19.0334556560724
"1594",-169.86667,-19.0334556560724
"1595",-159.78516,-21.248565713539
"1596",-159.78516,-21.248565713539
"1597",-169.86667,-19.0334556560724
"1598",70.3599799999999,39.2353531579139
"1599",70.91327,39.1016793776663
"1600",68.6666699999999,37.3337227795744
"1601",37,7.00004056461724
"1602",39,13.5000826456838
"1603",9.5,36.2503670616085
"1604",38.87825,15.5092372778131
"1605",-0.22807,6.30825641852336
"1607",-5.98333,14.2500879947719
"1608",9,18.0001169271523
"1609",-85.32388,10.8300645430418
"1610",104.27811,-1.26058716512185
"1611",111.1322,1.54614879110681
"1612",-16.46207,15.9203303971474
"1613",-16.7544,13.8206049160653
"1614",-84.59781,9.60651666524531
"1615",-85.67129,10.851654684184
"1616",-82.8275500000001,9.65008694187441
"1617",8.94390000000001,17.5726134208934
"1618",-16.51331,15.9855708964105
"1619",34.22459,0.989055620352135
"1620",34.27615,0.906505150927647
"1621",34.36031,1.29526736250799
"1622",34.24026,1.0539459894174
"1623",34.24509,0.896315092987836
"1624",34.33296,1.26938721520627
"1625",81.8149000000001,6.85343968211912
"1626",81.7076,6.7760392170495
"1627",81.1395999999999,8.6776508306608
"1628",20.21667,-28.5168990948369
"1629",20.68333,-26.9002076623976
"1633",76.9702099999999,22.2079050417913
"1634",9.14062,48.6918102878094
"1635",89.29688,29.8408882047068
"1636",21.09375,7.18814170012824
"1637",89.29688,29.8408882047068
"1638",21.09375,7.18814170012824
"1639",43.38417,-11.8192410921241
"1640",42.65806,11.7667407401527
"1641",103.29552,3.28518874292706
"1642",101.25549,3.57923043730655
"1643",-83.0624,9.35973510354414
"1644",79.96667,50.6843203817245
"1645",43.72662,-12.321294484109
"1646",44.41667,-12.2500739999988
"1647",-158.11944,-19.9918040955996
"1648",-165.41667,-11.5500692928785
"1649",-157.925,-21.925152248752
"1650",-157.34167,-20.1584655992053
"1651",-163.20994,-18.0574874022332
"1652",-165.81667,-10.8833948918218
"1653",-159.775,-21.2348655833081
"1654",-158.28417,-19.8159625209702
"1655",-159.79167,-18.8584541515804
"1656",-158.96667,-19.2695677034903
"1657",-157.71667,-19.8168025284638
"1658",125.59472,10.2247806169218
"1659",-161.08333,-10.0333893874925
"1660",-157.95833,-9.00838289472879
"1661",-161.00417,-10.4250619095423
"1662",-163.08333,-13.2500808904806
"1663",42.60167,11.2439572625047
"1664",42.15139,11.0367358973278
"1665",42.69306,11.3606280344061
"1666",-78.08333,0.500002840446895
"1667",-83.5991,10.7718641629506
"1668",-175.21846,-21.1703849714632
"1669",60,45.0006512021471
"1670",124.78278,6.96476035204291
"1671",60.90065,41.4305311639293
"1672",60.90065,41.4305311639293
"1673",101.97441,6.15595551172674
"1674",100.15068,7.78111530435106
"1675",31.70293,-26.7421956702492
"1676",31.5566,-26.6733948082526
"1677",31.76756,-26.794816331737
"1678",31.61367,-26.7027351754545
"1679",-6.21718,31.2064195777714
