"","V1","V2"
"420",-43.2959452717699,-16.2597629396478
"421",-42.5219215567308,-15.8233535544435
"422",-41.0657695447824,-16.0645219619837
"423",-40.0216759127178,-15.7574989558789
"424",-39.0304036036481,-16.0869441415625
"425",31.2108143427475,-15.9067663977309
"426",32.2257397139701,-16.2527790000818
"427",33.0956326599237,-16.238462398407
"428",34.3988898019931,-15.5723365949751
"429",35.0559785449994,-15.7117121732526
"430",36.349393237123,-16.0504109840677
"431",37.5038000460269,-15.7297820974653
"432",38.3953129660158,-15.7349254335318
"433",38.5840827418298,-15.7134754049021
"434",45.2048658070434,-16.244467338632
"435",46.3559940191927,-15.867094747312
"436",48.0415360668694,-15.4953948604567
"437",48.9256077233099,-16.1010288501539
"438",49.2022518072453,-15.6289744219932
"439",50.2859225876678,-15.5525258824699
"440",-45.2613980011859,-14.8941729453262
"441",-43.6843304785708,-14.4344372111247
"442",-42.7658378953196,-15.0556667605992
"443",-42.0154191523314,-14.9272374657869
"444",-40.9837112897682,-15.3226108714274
"445",-40.4283366428941,-14.3929394670752
"446",-39.6364475028004,-14.4539956456483
"447",31.3975495727452,-15.3181258248215
"448",32.0001526461337,-15.3002630823972
"449",32.8903235122381,-15.1726349392089
"450",33.6852419214011,-15.2684958092104
"451",34.7105063433884,-15.2953818237612
"452",36.418547384845,-14.6091348677239
"453",37.0773186906435,-15.3320263553022
"454",37.955560191637,-15.3939993623934
"455",38.5916867806023,-15.1798020367002
"456",40.18109447243,-15.0788461392336
"457",47.7919456381879,-14.6259743754432
"458",48.707263874557,-15.214616997131
"459",49.9777331856031,-15.2196738100719
"460",50.1545965636684,-14.4867733341075
"461",-45.6654601585685,-13.9981073004442
"462",-45.5383957403239,-13.4068326114948
"463",-44.40449990691,-13.9214329738626
"464",-43.4638807008789,-14.2969224374958
"465",-42.1375429713994,-14.10535718835
"466",-41.0446579524359,-14.2972327421045
"467",-39.9544374371412,-14.242722494088
"468",-39.0411870949616,-13.8663707782503
"469",31.5277105426306,-13.399670065239
"470",32.0013515174161,-13.4227291993608
"471",32.6847310767872,-13.743609268586
"472",34.5120032429258,-14.0229884931461
"473",35.2665414537845,-14.0865854052375
"474",36.4944582525459,-13.899410745929
"475",36.7299674702327,-14.2670467452238
"476",37.6545284178662,-13.7993154786006
"477",39.6418983511815,-13.8730081628346
"478",48.529518183703,-14.0423221434002
"479",49.2833368070344,-14.1463646837789
"480",-73.0765660878412,-12.3929785430036
"481",-45.57218751994,-13.2823326968619
"482",-44.2640268945328,-13.3287288855083
"483",-43.2099220300584,-12.5031015314363
"484",-42.4923715053243,-13.0712042401653
"485",-40.7149228345706,-13.1360457054835
"486",-39.6822446020219,-12.5652500531019
"487",30.4226562630386,-13.0338587160909
"488",31.1788087501357,-12.9704000043474
"489",32.0390848624259,-12.9009568576008
"490",33.3729923888258,-12.93066315318
"491",34.1553703555649,-12.530788482541
"492",35.1144307962982,-13.3611432220375
"493",36.1865567827621,-12.9133271721099
"494",36.9585246784068,-12.7804384790017
"495",37.8795474506729,-12.5543568167803
"496",39.0791375069743,-12.7886715594966
"497",39.6138204273263,-12.7968221712604
"498",49.6882417915094,-13.3874554158575
"499",-74.656868557047,-11.9742831750673
"500",-74.5196672508332,-12.0436746457449
"501",-73.1249030940685,-11.5763272034265
"502",-72.2794100912163,-11.4433455252969
"503",-71.2592758840097,-11.7581743485764
"504",-45.6857624673208,-11.8464825648308
"505",-45.1848934907162,-11.4900078556208
"506",-44.0317793222555,-12.0099583805674
"507",-42.8078031193393,-11.6907525145979
"508",-42.4234670080203,-11.462607492374
"509",-41.1687617338538,-12.0201320730839
"510",-40.3356309626194,-12.0975203506011
"511",-39.6009772823237,-11.5924538289969
"512",-38.7989636850971,-11.8681460640117
"513",30.5721976347135,-11.4010349339026
"514",31.2532294352573,-11.4070647417407
"515",31.9642012649207,-11.7275218267372
"516",33.3576754866605,-11.7633152499313
"517",33.719956075875,-12.2620968383983
"518",35.1049411623149,-12.3481872845345
"519",36.4259655486972,-12.0160902929912
"520",36.8550345829568,-11.8364372205421
"521",37.7057887681859,-11.4644998130176
"522",39.0765318243832,-11.7218111679548
"523",40.1929721006041,-11.7612314499801
"524",-75.7949754896693,-10.5608868738587
"525",-74.7836851775484,-10.6923543945948
"526",-74.5421982613199,-11.3783208846774
"527",-73.5830172679853,-10.67703958639
"528",-71.7740824805275,-10.5818214909213
"529",-71.5643732171326,-11.1027083852548
"530",-70.5840690981452,-10.4298209231793
"531",-69.7595640393696,-11.3562647503368
"532",-44.0702754370615,-11.3581438007321
"533",-43.6282863337433,-11.029006505667
"534",-42.1128513560085,-11.3169458089636
"535",-41.014572118792,-11.1972426218556
"536",-40.6324075807887,-10.4309548776745
"537",-39.5292519144193,-10.8117095720494
"538",-37.942269728498,-11.0684499387568
"539",-37.6722486174831,-11.040428686622
"540",30.7600184207974,-10.7657758495998
"541",31.9634997553774,-11.3248436837831
"542",32.9006664994869,-10.4934628763041
"543",33.7191004936381,-10.7587346684778
"544",35.351902815686,-11.3143915211727
"545",35.6250822474501,-11.3887472535581
"546",37.3752822887221,-10.6040049001288
"547",38.0896720548821,-11.0043307348929
"548",38.5196843511536,-10.406652199576
"549",39.5797114799854,-11.081645627094
"550",-75.8789432518235,-9.60023668992736
"551",-75.155399515096,-9.79321509050289
"552",-74.0317608742391,-9.59787790278427
"553",-73.5143561320874,-10.2756290654242
"554",-72.3077703276618,-10.2893489086136
"555",-71.1786333267072,-9.86551624501582
"556",-70.6293127814093,-10.1260144304609
"557",-69.7047174638657,-9.78238974991803
"558",-44.0380896729414,-10.2675246803105
"559",-42.7430308497766,-9.56609966286133
"560",-42.689282037488,-10.1197276781376
"561",-41.2350529726747,-10.137549380777
"562",-40.6318472037969,-9.89031644083382
"563",-38.3038960171703,-9.9572496729388
"564",-37.7138881229362,-10.1001807874413
"565",-36.0092383461644,-9.56428478725109
"566",31.125260108657,-10.1932131725565
"567",32.2188377674152,-9.89335636944459
"568",32.7018144106179,-10.3090190568831
"569",34.1753893279395,-10.1102724925042
"570",35.5309640000162,-9.61416328576634
"571",36.1034023822473,-9.67484434496459
"572",37.0685061647738,-9.59628802435885
"573",37.8678835809415,-9.93096698978526
"574",39.6832548841752,-9.95197573517321
"575",-75.8599886501798,-8.70315840499372
"576",-75.1223532444767,-8.71686509361461
"577",-74.5307646512611,-8.9211940076981
"578",-72.9924847820573,-9.12200859142166
"579",-72.3106529025538,-9.03226162871362
"580",-71.4441389776967,-8.82123551606394
"581",-70.6128290185921,-8.96102555180167
"582",-69.4868688509569,-8.7721560562702
"583",-68.7610598370195,-8.97897477401867
"584",-43.6080083663304,-8.67150930508102
"585",-41.776828996381,-8.88713732105138
"586",-41.2813515803232,-9.29186691233074
"587",-39.8767705959806,-8.45087844688865
"588",-39.182153447972,-8.45585720491657
"589",-38.2760677990973,-9.34157522228643
"590",-37.4046639816861,-9.37596104431811
"591",-36.4588361381721,-9.22032528197566
"592",-35.5457374376129,-8.51695936195685
"593",31.7811947988192,-9.12031625019466
"594",33.6325126166184,-8.456397625796
"595",33.8183353198326,-8.6210333701633
"596",35.0914175391719,-8.74326854195389
"597",35.8107139325005,-9.08392236794602
"598",36.8012544892248,-9.32662430456278
"599",-76.1174979989976,-8.05144231042388
"600",-75.2262148737122,-7.80706613686086
"601",-74.2741975787024,-8.34046099908028
"602",-72.1115769307967,-7.55460347237963
"603",-71.2179708748232,-8.12430186001858
"604",-70.3776701466347,-7.60901885626602
"605",-69.3227463926539,-8.11215988296656
"606",-68.2346280460342,-7.69530732056383
"607",-43.2289043907677,-7.73494508440209
"608",-42.0013356407969,-7.78488673857242
"609",-40.9292216352791,-8.0564434523461
"610",-40.0683594297804,-7.6352598474271
"611",-39.722329825315,-8.05607143052918
"612",-38.3820609076211,-7.89240591417656
"613",-37.2638932596219,-8.08041215278156
"614",-36.4175575984706,-7.61639954725439
"615",-35.5606438977943,-7.80026474672064
"616",34.3581137296894,-8.1621156002601
"617",34.6759312151512,-7.58472484182817
"618",36.4062730087722,-8.38121048339202
"619",36.8531385650995,-8.37801610435688
"620",-76.8064644320801,-7.16197697186321
"621",-75.8004616655939,-7.14094432479668
"622",-75.3405023483355,-6.88855492546971
"623",-73.6873776509416,-7.40833184794688
"624",-73.0724649198615,-6.8537708087085
"625",-72.0262305608883,-6.86237044954564
"626",-71.2036361986825,-6.94976010931809
"627",-69.8807581822582,-7.03352755888305
"628",-69.5478944566601,-6.65671075974494
"629",-42.1513250737485,-6.893113737459
"630",-41.6114042368083,-6.77141849792134
"631",-40.5758310106843,-6.47313206126196
"632",-39.0630617546305,-7.24324102848851
"633",-38.748552884568,-6.63775094573452
"634",-37.2611946849197,-6.721676503727
"635",-35.9614197204888,-7.29205268328432
"636",34.4895726408018,-6.63765885348831
"637",-75.7570724198789,-6.23759214054279
"638",-75.1633224844702,-5.56065023941665
"639",-73.9483200229983,-6.40835716479527
"640",-73.4381762788122,-5.63218963049589
"641",-72.2193816378137,-6.4127428366598
"642",-71.3619700494385,-6.09833682090868
"643",-70.4350985272341,-6.27114902530972
"644",-68.9162529649624,-6.01416437287245
"645",-68.5698006224863,-6.31697533350022
"646",-41.5876897420084,-6.26366024189566
"647",-39.95582275274,-6.29238745867963
"648",-38.9731770489328,-6.14948357977307
"649",-38.3688676930219,-5.90752155921856
"650",-37.699719925344,-6.35195307962194
"651",-36.7208187766058,-6.45619578641586
"652",31.3943855044728,-6.44299176984912
"653",32.5444703093399,-6.03616451121814
"654",33.0833965735907,-5.86508727229199
"655",33.9308070618782,-6.0724140831888
"656",35.4794002334466,-6.03656729590933
"657",104.933595021949,-5.51448287661444
"658",105.356463170882,-5.5499294546042
"659",-75.6305929666287,-4.92452599924936
"660",-75.4586953595423,-4.55785181193304
"661",-74.4275879677731,-4.94612544151281
"662",-73.5080723341577,-5.42243013599169
"663",-72.1721835285955,-4.83505263143569
"664",-71.4853568603,-4.85078381987163
"665",-69.9939474413005,-5.35810221398823
"666",-69.6939364052008,-4.81976872129513
"667",-39.4521520709976,-5.3860952054842
"668",30.0468501102338,-4.92886471069526
"669",31.0102575204282,-5.33937005903405
"670",32.1134301599733,-5.24443841066924
"671",33.6162653351934,-4.58846641951545
"672",33.6933809101476,-5.12088023054476
"673",35.042124764927,-4.61521788304738
"674",36.0835168873121,-5.13192206151801
"675",36.7123511325017,-5.13697753258147
"676",38.6539741355554,-4.89969566711968
"677",104.899466984989,-4.76676568491922
"678",105.719250715369,-4.97974711741574
"679",-74.0283007031915,-3.76572813887081
"680",-73.593215004802,-3.86224029022798
"681",-71.8203835732629,-4.19614896114964
"682",27.7788989234162,-4.05663247698058
"683",27.9423112414386,-3.81179469839965
"684",28.920127147821,-3.59102543948486
"685",30.1228568036727,-4.35176765700646
"686",30.859373295689,-4.34098686445141
